protocol,metric,n,mean,sd,ci95_low,ci95_high
smart-calm-static,mean_delivery_delay_s,20,0.5236167,0.092692016,0.480236,0.5669974
smart-calm-static,unicast_delivery_delay_s,20,4.3976386,1.462407157,3.713218849,5.082058351
smart-calm-static,unicast_ack_delay_s,20,5.00899305,1.410155,4.34902778,5.66895832
smart-calm-static,p95_unicast_delivery_delay_s,20,15.112819,0.691258723,14.789303677,15.436334323
smart-calm-static,p95_unicast_ack_delay_s,20,15.7971664,1.340890113,15.169617722,16.424715078
smart-calm-static,tx_count,20,3723.4,361.425161504,3554.249761581,3892.550238419
smart-calm-static,data_tx,20,2929.55,351.046326977,2765.257149837,3093.842850163
smart-calm-static,control_tx,20,793.85,75.55428512,758.489912483,829.210087517
smart-calm-static,ack_tx,20,62.55,8.714627751,58.471475539,66.628524461
smart-calm-static,total_airtime_s,20,918.8755456,89.193947057,877.131973162,960.619118038
smart-calm-static,channel_busy_time_s,20,139.08130615,14.365656803,132.358049077,145.804563223
smart-calm-static,channel_busy_ratio,20,0.11590105,0.011971349,0.110298351,0.121503749
smart-calm-static,tx_energy_j,20,363.87471595,35.32080285,347.344261351,380.405170549
smart-calm-static,rx_energy_j,20,1159.0408348,117.234850963,1104.173866189,1213.907803411
smart-calm-static,total_energy_j,20,1522.9155509,152.424922259,1451.579311238,1594.251790562
smart-calm-static,energy_per_delivery_j,20,0.5241526,0.058096384,0.496962968,0.551342232
smart-calm-static,airtime_per_delivery_s,20,0.3163846,0.035505304,0.299767797,0.333001403
smart-calm-static,rx_attempts,20,182439.25,17701.307334637,174154.878365462,190723.621634538
smart-calm-static,packet_reception_ratio,20,0.0660831,0.005414735,0.063548955,0.068617245
smart-calm-static,collision_fail,20,82212.1,9976.872138786,77542.833770932,86881.366229068
smart-calm-static,collision_rate,20,0.44974975,0.016019786,0.442252346,0.457247154
smart-calm-static,duplicate_rx,20,1855.3,397.325148568,1669.348243542,2041.251756458
smart-calm-static,suppressed_forwards,20,957.35,193.952591874,866.578436059,1048.121563941
smart-calm-static,route_cache_hits,20,38.5,7.633030715,34.927672717,42.072327283
smart-calm-static,route_cache_misses,20,22.95,6.901372861,19.720095198,26.179904802
smart-calm-static,fallback_forward_count,20,374.05,299.606140581,233.831621457,514.268378543
smart-calm-static,route_repair_count,20,7.7,1.949358869,6.787682451,8.612317549
smart-calm-static,mean_path_confidence,20,0.9482882,0.004835011,0.946025371,0.950551029
smart-calm-static,control_overhead_ratio,20,0.2148091,0.026704316,0.202311239,0.227306961
smart-calm-static,policy_switch_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_update_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_reward_total,20,0.0,0.0,0.0,0.0
smart-calm-static,active_profile_index,20,1.0,0.0,1.0,1.0
smart-calm-no-fallback,unicast_pdr,20,0.77841725,0.167736385,0.699915107,0.856919393
smart-calm-no-fallback,destination_unicast_pdr,20,0.80270205,0.1682817,0.723944695,0.881459405
smart-calm-no-fallback,broadcast_coverage,20,0.97138265,0.015870435,0.963955143,0.978810157
smart-calm-no-fallback,avg_delay_s,20,1.04272595,0.273203744,0.914864132,1.170587768
smart-calm-no-fallback,mean_delivery_delay_s,20,0.42980945,0.084150122,0.390426433,0.469192467
smart-calm-no-fallback,unicast_delivery_delay_s,20,0.78496035,0.246146393,0.669761616,0.900159084
smart-calm-no-fallback,unicast_ack_delay_s,20,1.04272595,0.273203744,0.914864132,1.170587768
smart-calm-no-fallback,p95_unicast_delivery_delay_s,20,2.343568,0.289936472,2.207875114,2.479260886
smart-calm-no-fallback,p95_unicast_ack_delay_s,20,2.596352,0.294411098,2.458564948,2.734139052
smart-calm-no-fallback,tx_count,20,3315.35,361.253413752,3146.28014108,3484.41985892
smart-calm-no-fallback,data_tx,20,2617.25,343.089350799,2456.681086522,2777.818913478
smart-calm-no-fallback,control_tx,20,698.1,79.424840341,660.928457698,735.271542302
smart-calm-no-fallback,ack_tx,20,50.8,11.776872965,45.288317134,56.311682866
smart-calm-no-fallback,total_airtime_s,20,818.1753344,89.151562459,776.451598336,859.899070464
smart-calm-no-fallback,channel_busy_time_s,20,122.59101835,11.777787398,117.078907521,128.103129179
smart-calm-no-fallback,channel_busy_ratio,20,0.1021591,0.009814752,0.097565708,0.106752492
smart-calm-no-fallback,tx_energy_j,20,323.9974325,35.30401872,307.474833025,340.520031975
smart-calm-no-fallback,rx_energy_j,20,1029.64254725,110.912945635,977.734287405,1081.550807095
smart-calm-no-fallback,total_energy_j,20,1353.6399797,146.095595468,1285.265922115,1422.014037285
smart-calm-no-fallback,energy_per_delivery_j,20,0.46148885,0.022849927,0.450794878,0.472182822
smart-calm-no-fallback,airtime_per_delivery_s,20,0.2789378,0.014475627,0.272163076,0.285712524
smart-calm-no-fallback,rx_attempts,20,162452.15,17701.417273841,154167.726912922,170736.573087078
smart-calm-no-fallback,packet_reception_ratio,20,0.06541,0.008699839,0.061338397,0.069481603
smart-calm-no-fallback,collision_fail,20,72684.5,8725.631930064,68600.825484424,76768.174515576
smart-calm-no-fallback,collision_rate,20,0.4471233,0.016663409,0.439324674,0.454921926
smart-calm-no-fallback,duplicate_rx,20,1579.65,314.075799601,1432.659690408,1726.640309592
smart-calm-no-fallback,suppressed_forwards,20,824.8,159.299321041,750.246479648,899.353520352
smart-calm-no-fallback,route_cache_hits,20,40.55,9.692509316,36.013818139,45.086181861
smart-calm-no-fallback,route_cache_misses,20,20.9,11.543510366,15.497532937,26.302467063
smart-calm-no-fallback,fallback_forward_count,20,43.45,51.906266735,19.157398575,67.742601425
smart-calm-no-fallback,route_repair_count,20,5.9,1.916685736,5.002973772,6.797026228
smart-calm-no-fallback,mean_path_confidence,20,0.94579375,0.010307105,0.940969932,0.950617568
smart-calm-no-fallback,control_overhead_ratio,20,0.21229955,0.028062291,0.199166145,0.225432955
smart-calm-no-fallback,policy_switch_count,20,4.95,4.236122855,2.967456261,6.932543739
smart-calm-no-fallback,policy_update_count,20,100.75,8.16845666,96.927088541,104.572911459
smart-calm-no-fallback,policy_reward_total,20,75.79021745,37.829944067,58.08546211,93.49497279
smart-calm-no-fallback,active_profile_index,20,0.25,0.550119604,-0.007460941,0.507460941
smart-calm-no-confidence,unicast_pdr,20,0.92816065,0.051088239,0.904250893,0.952070407
smart-calm-no-confidence,destination_unicast_pdr,20,0.96000535,0.03266094,0.944719735,0.975290965
smart-calm-no-confidence,broadcast_coverage,20,0.9668824,0.023135058,0.956054984,0.977709816
smart-calm-no-confidence,avg_delay_s,20,3.82585495,1.725755867,3.018185625,4.633524275
smart-calm-no-confidence,mean_delivery_delay_s,20,0.4752639,0.082513854,0.436646671,0.513881129
smart-calm-no-confidence,unicast_delivery_delay_s,20,3.32317465,1.72033686,2.518041469,4.128307831
smart-calm-no-confidence,unicast_ack_delay_s,20,3.82585495,1.725755867,3.018185625,4.633524275
smart-calm-no-confidence,p95_unicast_delivery_delay_s,20,12.7972414,5.099136217,10.410799617,15.183683183
smart-calm-no-confidence,p95_unicast_ack_delay_s,20,14.67260895,2.825148606,13.350413898,15.994804002
smart-calm-no-confidence,tx_count,20,3414.25,336.371485587,3256.825108088,3571.674891912
smart-calm-no-confidence,data_tx,20,2720.6,332.55176091,2564.96277372,2876.23722628
smart-calm-no-confidence,control_tx,20,693.65,65.60349397,662.946972574,724.353027426
smart-calm-no-confidence,ack_tx,20,62.55,9.230812247,58.229896536,66.870103464
smart-calm-no-confidence,total_airtime_s,20,842.582272,83.011100699,803.732327474,881.432216526
smart-calm-no-confidence,channel_busy_time_s,20,129.8647736,13.009793958,123.776072579,135.953474621
smart-calm-no-confidence,channel_busy_ratio,20,0.1082207,0.010841484,0.103146788,0.113294612
smart-calm-no-confidence,tx_energy_j,20,333.6625797,32.872395853,318.278001679,349.047157721
smart-calm-no-confidence,rx_energy_j,20,1062.15642285,108.367339341,1011.439529732,1112.873315968
smart-calm-no-confidence,total_energy_j,20,1395.81900265,141.180157581,1329.745414371,1461.892590929
smart-calm-no-confidence,energy_per_delivery_j,20,0.47933845,0.060533995,0.451007994,0.507668906
smart-calm-no-confidence,airtime_per_delivery_s,20,0.28940625,0.036282828,0.272425559,0.306386941
smart-calm-no-confidence,rx_attempts,20,167288.45,16472.651591989,159579.100344946,174997.799655054
smart-calm-no-confidence,packet_reception_ratio,20,0.0699173,0.00692,0.066678677,0.073155923
smart-calm-no-confidence,collision_fail,20,74539.75,9135.607731203,70264.203108356,78815.296891644
smart-calm-no-confidence,collision_rate,20,0.4445669,0.014760214,0.437658986,0.451474814
smart-calm-no-confidence,duplicate_rx,20,1660.05,398.766845874,1473.423516187,1846.676483813
smart-calm-no-confidence,suppressed_forwards,20,885.95,189.003056227,797.494863425,974.405136575
smart-calm-no-confidence,route_cache_hits,20,42.4,8.094182446,38.611849543,46.188150457
smart-calm-no-confidence,route_cache_misses,20,19.05,7.810081205,15.394811489,22.705188511
smart-calm-no-confidence,fallback_forward_count,20,144.75,239.541640156,32.642349899,256.857650101
smart-calm-no-confidence,route_repair_count,20,5.8,2.015727634,4.85662127,6.74337873
smart-calm-no-confidence,mean_path_confidence,20,0.94633875,0.011132595,0.941128595,0.951548905
smart-calm-no-confidence,control_overhead_ratio,20,0.2049474,0.026780513,0.192413878,0.217480922
smart-calm-no-confidence,policy_switch_count,20,5.0,3.464101615,3.378769171,6.621230829
smart-calm-no-confidence,policy_update_count,20,100.9,8.290133641,97.020142615,104.779857385
smart-calm-no-confidence,policy_reward_total,20,107.4547612,12.950200188,101.393950602,113.515571798
smart-calm-no-confidence,active_profile_index,20,0.4,0.753937035,0.047150661,0.752849339
